dutch;french;type;id;article;part;chapter;tags;issuer;date;difficulty;
Me;me;;9b369a15-0ead-4144-b970-c17ceaba5f37;;;;;;1729780136393;-1;
Jou;toi;;05f0928a-b02e-40e3-8080-9698f34a65bb;;;;;;1729780136393;-1;
Hem;lui;;86239c7a-46e3-4bc2-bd97-c7d9a725cb2d;;;;;;1729780136393;-1;
Haar;elle (objet);;a9cd0a17-9aaf-4101-9b20-cc0aee55d541;;;;;;1729780136393;-1;
Ons;nous;;2ac324b7-a22e-41bc-963a-6e385b4f0ea8;;;;;;1729780136393;-1;
Hen / Ze;eux (pluriel);;2411b484-35f2-421e-b459-2ad8dab573b3;;;;;;1729780136393;-1;
Mijn;mon;;0aa8e4e7-1bd8-49e7-b614-99a2bf1ed3a9;;;;;;1729780136393;-1;
Jouw;ton;;1091a580-52b6-464f-9dd1-8adffd33cf42;;;;;;1729780136393;-1;
Zijn;son (à lui);;028ba9cc-da43-4f61-a765-cb2431d3afd9;;;;;;1729780136393;-1;
Haar;son (à elle);;208a14c0-d85e-4d12-abd7-6ecbd15ea9cf;;;;;;1729780136393;-1;
Ons;notre (singulier neutre);;a94d627f-f464-4c22-baa1-8b7bf7a095b8;;;;;;1729780136393;-1;
Onze;notre (pluriel);;3db833ea-d798-4e69-b159-c9aa2e8334dd;;;;;;1729780136393;-1;
Hun;leur;;c07ba082-906e-4256-b673-d8bd4195b263;;;;;;1729780136393;-1;
Maandag;lundi;;9fe870db-b683-49d4-b9e1-f1f2434816d8;;;;;;1729780136393;-1;
Dinsdag;mardi;;2797b3de-41fa-4f86-8074-94ae3c6284d0;;;;;;1729780136393;-1;
Woensdag;mercredi;;30b82b82-db2a-4df2-8a16-b0ae2fe259d2;;;;;;1729780136393;-1;
Donderdag;jeudi;;bfabbfd2-fe57-4e72-9a94-03c399d3087b;;;;;;1729780136393;-1;
Vrijdag;vendredi;;f4c122e9-c1e9-4606-b878-cbda6a49cd33;;;;;;1729780136393;-1;
Zaterdag;samedi;;122054d8-4ec5-435d-92e4-d2077e67c7e5;;;;;;1729780136393;-1;
Zondag;dimanche;;3184a77d-a81f-4191-8797-8f0b219eeb80;;;;;;1729780136393;-1;
Januari;janvier;;52e48ca9-1fc6-4b60-8d65-c211a57f6b33;;;;;;1729780136393;-1;
Februari;février;;9a42cc21-8d60-40a6-ad1e-1172fba944c9;;;;;;1729780136393;-1;
Maart;mars;;1298543c-d565-4588-84f8-ea20ec59c9dd;;;;;;1729780136393;-1;
April;avril;;348edb79-0d3b-493d-8fa4-de4d64b6e9a0;;;;;;1729780136393;-1;
Mei;mai;;ddd8000a-0c40-4528-8f2a-c30ee96b0f11;;;;;;1729780136393;-1;
Juni;juin;;f401207c-c98e-4fd8-8a11-01d55277825b;;;;;;1729780136393;-1;
Juli;juillet;;5921d9a8-99cf-4c4c-a559-fa0661eb3807;;;;;;1729780136393;-1;
Augustus;août;;72db6aea-644f-44be-a5b8-cad08631fb9e;;;;;;1729780136393;-1;
September;septembre;;a24e6b90-59af-435f-b65a-278fbc6820b0;;;;;;1729780136393;-1;
Oktober;octobre;;97db2ab5-4ecc-4446-a6d9-ad71c24f6dec;;;;;;1729780136393;-1;
November;novembre;;a26a7fb4-0925-4bc2-b150-ff77c5a5ac04;;;;;;1729780136393;-1;
December;décembre;;bf289004-014e-4886-817d-0e28bd58564f;;;;;;1729780136393;-1;
De lente;printemps;;220dad55-bdad-4473-975b-98277e9008d5;;;;;;1729780136393;-1;
De zomer;été;;86484217-730a-444b-9168-4729a99f09bf;;;;;;1729780136393;-1;
De herfst;automne;;0fd36da9-5670-465d-a0aa-250f2d7d42a6;;;;;;1729780136393;-1;
De winter;hiver;;db103430-14fa-49d8-a6ff-58800b0ef6e6;;;;;;1729780136393;-1;
Hele dag;toute la journée;;44331d19-c1ee-41e9-881b-ffb9301e8e7b;;;;;;1729780136393;-1;
Middag;midi;;95953cf7-7e00-4fcc-8da1-e7c65ee22ad6;;;;;;1729780136393;-1;
Voormiddag;avant-midi;;d4ad714c-0ba7-4ac9-9a59-e1cab6ec9048;;;;;;1729780136393;-1;
